id,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81
8993,59,1,13,61,22,63,40,5,58,60,40,15,13,22,41,13,37,3,63,59,13,4,41,22,61,22,40,5,22,41,64,57,30,60,5,2,13,5,41,59,59,23,13,63,4,22,40,32,5,13,5,2,58,5,13,40,22,1,13,63,40,5,22,13,5,2,59,13,24,22,41,3,1,57,65,40,1,13,61,22,19
8994,21,13,22,63,41,13,59,64,59,23,13,24,60,5,2,13,58,60,41,53,13,11,2,22,63,13,2,58,23,5,13,23,59,59,40,13,5,2,59,23,59,13,23,60,20,40,23,35,57,11,2,59,64,13,58,41,59,13,37,3,58,19,21,13,42,59,23,4,59,41,32,23,13,4,58,20,59,58,40,5,23
8995,53,57,11,2,58,5,13,24,2,60,19,2,13,60,23,13,40,22,24,13,58,13,2,22,41,23,59,15,13,59,42,59,40,13,24,60,5,2,13,58,13,5,2,22,63,20,2,5,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8996,81,67,38,13,64,22,63,13,19,58,40,76,13,64,22,63,41,13,41,59,58,23,22,40,53,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8997,81,11,2,41,60,19,59,13,40,22,37,3,59,41,13,5,2,58,40,13,61,64,23,59,3,38,73,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8998,81,30,59,13,2,58,42,59,13,37,59,58,5,13,5,2,59,61,13,5,22,13,5,2,59,60,41,13,37,59,1,23,53,13,30,2,58,5,15,13,20,60,41,3,73,13,5,2,22,63,20,2,13,20,41,59,64,57,7,22,13,23,22,61,59,5,2,60,40,20,13,61,60,40,20,3,59,13,24,60,5
8999,2,13,22,63,41,13,64,22,63,40,20,59,41,13,37,41,22,24,40,15,13,64,59,5,13,2,58,32,13,24,59,57,65,13,37,41,58,60,40,13,5,2,58,5,13,40,22,63,41,60,23,2,59,23,13,22,63,41,13,40,59,41,42,59,23,15,13,58,40,1,13,19,58,40,57,26,59,5,13,20,22
9000,58,3,13,38,22,41,13,20,22,58,3,13,22,38,13,64,22,63,5,2,53,13,44,59,2,22,3,1,13,5,2,60,23,13,61,58,40,35,57,25,22,61,61,59,40,1,13,63,40,5,22,13,2,60,23,13,3,60,4,23,13,5,2,64,13,38,58,42,22,63,41,60,40,20,13,2,58,40,1,76,57
9001,27,60,23,23,13,60,5,15,13,61,64,13,24,58,41,41,60,22,41,76,13,2,59,13,2,58,5,2,13,38,22,63,20,2,5,13,5,22,76,1,58,64,57,65,23,13,60,38,13,58,13,20,22,1,13,60,40,13,2,58,5,59,13,22,38,13,61,58,40,21,60,40,1,13,2,58,1,57,7,59,23
9002,5,41,22,64,59,1,13,60,40,13,23,63,19,2,13,58,13,23,2,58,4,59,53,57,8,59,13,2,58,23,13,1,59,23,59,41,42,32,1,13,60,5,15,13,24,59,41,59,13,60,5,13,19,58,41,37,63,40,19,3,59,1,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,81,9,59,5,13,64,22,63,41,13,37,59,23,5,13,3,22,42,59,13,1,41,58,24,13,5,22,13,5,2,58,5,13,4,22,60,40,5,13,24,2,60,19,2,13,23,59,59,21,23,57,44,59,23,5,13,5,22,13,4,41,59,23,59,41,42,59,13,60,5,53,13,67,38,13,67,13,3,22,23,59
9004,13,61,60,40,59,13,2,22,40,22,63,41,15,57,67,13,3,22,23,59,13,61,64,23,59,3,38,35,13,37,59,5,5,59,41,13,67,13,24,59,41,59,13,40,22,5,13,64,22,63,41,23,57,11,2,58,40,13,64,22,63,41,23,13,23,22,13,37,41,58,40,19,2,3,59,23,23,53,13,44,63
9005,5,15,13,58,23,13,64,22,63,13,41,59,62,63,59,23,5,59,1,15,57,71,22,63,41,23,59,3,38,13,23,2,58,3,3,13,20,22,13,37,59,5,24,59,59,40,32,23,53,13,11,2,59,13,61,59,58,40,5,60,61,59,15,13,3,58,1,64,15,57,67,32,3,3,13,41,58,60,23,59,13
9006,5,2,59,13,4,41,59,4,58,41,58,5,60,22,40,13,22,38,13,58,13,24,58,41,57,29,2,58,3,3,13,23,5,58,60,40,13,64,22,63,41,13,37,41,22,5,2,59,41,53,13,68,58,21,59,13,64,22,63,41,13,23,22,22,40,59,23,5,13,2,58,23,5,59,35,57,29,22,13,64,22
9007,63,41,13,1,59,23,60,41,59,23,13,58,41,59,13,64,22,63,41,23,53,57,30,2,59,40,13,60,5,13,58,4,4,59,58,41,23,13,5,22,13,64,22,63,13,24,2,59,41,59,13,5,2,60,23,13,37,59,20,60,40,23,15,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9008,81,11,2,59,23,59,13,23,5,41,22,40,20,13,66,20,64,4,5,60,58,40,13,38,59,5,5,59,41,23,13,67,13,61,63,23,5,13,37,41,59,58,21,15,57,28,41,13,3,22,23,59,13,61,64,23,59,3,38,13,60,40,13,1,22,5,58,20,59,53,57,13,13,13,13,13,13,13,13,13,13
9009,13,13,13,66,40,5,59,41,13,58,40,22,5,2,59,41,13,68,66,29,29,66,47,26,66,48,13,24,60,5,2,13,58,13,3,59,5,5,59,41,57,30,2,58,5,13,58,41,59,13,64,22,63,36,57,30,2,59,41,59,13,1,60,59,1,13,23,2,59,36,82,0,0,0,0,0,0,0,0,0,0
9010,81,30,59,3,3,15,13,24,2,58,5,13,24,22,41,23,5,36,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9011,81,67,13,58,61,13,23,58,5,60,23,38,60,59,1,53,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9012,81,30,22,63,3,1,13,24,59,13,2,58,1,13,23,4,22,21,59,13,5,22,20,59,5,2,59,41,73,13,8,58,23,5,59,13,24,59,13,38,22,41,13,60,5,53,57,71,59,5,15,13,59,41,59,13,24,59,13,4,63,5,13,22,63,41,23,59,3,42,59,23,13,60,40,13,58,41,61,23,15
9013,13,1,60,23,4,58,5,19,2,13,24,59,57,11,2,59,13,37,63,23,60,40,59,23,23,13,24,59,13,2,58,42,59,13,5,58,3,21,32,1,13,22,38,53,57,9,59,5,13,63,23,15,13,9,59,4,60,1,63,23,15,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9014,81,45,22,41,13,2,59,13,2,58,5,2,13,3,58,60,1,13,23,5,41,58,40,20,59,13,19,22,63,41,5,59,23,60,59,23,13,58,40,1,13,20,41,59,58,5,57,28,38,13,3,58,5,59,13,63,4,22,40,13,61,59,53,13,67,13,61,63,23,5,13,5,2,58,40,21,13,2,60,61,13
9015,22,40,3,64,15,57,9,59,23,5,13,61,64,13,41,59,61,59,61,37,41,58,40,19,59,13,23,63,38,38,59,41,13,60,3,3,13,41,59,4,22,41,5,35,57,65,5,13,2,59,59,3,13,22,38,13,5,2,58,5,15,13,1,59,38,64,13,2,60,61,53,57,30,2,59,41,59,13,3,60,59
9016,23,13,2,59,36,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9017,81,30,2,60,19,2,13,61,60,20,2,5,13,2,58,42,59,13,24,59,3,3,13,37,59,19,22,61,32,1,13,5,2,59,13,37,59,23,5,13,22,38,13,61,59,40,57,11,22,13,5,58,63,40,5,13,58,5,13,23,3,58,19,21,40,59,23,23,53,13,25,58,40,60,1,60,63,23,15,13,24
9018,59,57,30,60,3,3,13,38,60,20,2,5,13,24,60,5,2,13,2,60,61,13,37,64,13,23,59,58,53,57,45,22,41,13,5,2,58,5,13,2,59,13,1,58,41,59,23,13,63,23,13,5,22,32,5,53,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9019,81,65,40,1,13,5,2,59,23,59,13,5,2,59,13,23,2,22,24,59,41,23,13,5,22,13,37,41,60,40,20,13,60,5,13,22,40,53,13,44,59,13,19,2,59,59,41,38,63,3,53,57,8,59,41,13,5,22,40,20,63,59,13,24,60,3,3,13,40,22,5,13,22,37,59,64,13,2,59,41,13
9020,2,59,58,41,5,15,13,40,22,41,13,19,58,40,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9021,81,67,5,13,60,23,13,58,23,2,58,61,32,1,13,5,22,13,37,59,58,41,13,61,59,53,13,45,41,60,59,40,1,23,15,13,19,22,61,59,13,2,60,5,2,59,41,53,57,67,13,58,61,13,23,22,13,3,58,5,59,1,13,60,40,13,5,2,59,13,24,22,41,3,1,13,5,2,58,5,13
9022,67,57,8,58,42,59,13,3,22,23,5,13,61,64,13,24,58,64,13,38,22,41,13,59,42,59,41,53,13,67,13,2,58,42,59,13,58,13,23,2,60,4,57,9,58,1,59,40,13,24,60,5,2,13,20,22,3,1,35,13,5,58,21,59,13,5,2,58,5,35,13,1,60,42,60,1,59,13,60,5,53
9023,13,45,3,64,15,57,65,40,1,13,61,58,21,59,13,64,22,63,41,13,4,59,58,19,59,13,24,60,5,2,13,25,58,59,23,58,41,53,57,67,13,2,58,42,59,13,38,3,59,1,13,61,64,23,59,3,38,15,13,58,40,1,13,2,58,42,59,13,60,40,23,5,41,63,19,5,59,1,13,19,22
9024,24,58,41,1,23,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9025,81,67,13,3,59,58,41,40,13,64,22,63,13,5,58,21,59,13,5,2,60,40,20,23,13,60,3,3,13,24,2,60,19,2,13,58,41,59,13,40,22,5,13,23,22,15,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9026,81,47,22,24,13,38,22,41,13,5,2,59,13,3,22,42,59,13,22,38,13,9,22,42,59,13,58,40,1,13,2,59,41,13,23,22,38,5,13,2,22,63,41,23,15,57,9,59,5,32,23,13,40,22,5,13,19,22,40,38,22,63,40,1,13,5,2,59,13,5,60,61,59,13,24,60,5,2,13,19,22
9027,40,38,59,41,59,40,19,59,13,2,58,41,23,2,35,57,11,2,59,41,59,32,23,13,40,22,5,13,58,13,61,60,40,63,5,59,13,22,38,13,22,63,41,13,3,60,42,59,23,13,23,2,22,63,3,1,13,23,5,41,59,5,19,2,57,30,60,5,2,22,63,5,13,23,22,61,59,13,4,3,59
9028,58,23,63,41,59,13,40,22,24,53,13,30,2,58,5,13,23,4,22,41,5,13,5,22,76,40,60,20,2,5,36,57,45,60,59,15,13,24,41,58,40,20,3,60,40,20,13,62,63,59,59,40,73,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9029,81,8,58,41,21,15,13,49,59,40,5,60,1,60,63,23,53,57,32,11,60,23,13,23,4,22,21,59,40,13,24,59,3,3,53,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9030,81,67,5,13,60,23,13,23,2,58,4,32,1,15,13,23,60,41,15,13,3,60,21,59,13,60,5,23,59,3,38,15,13,58,40,1,13,60,5,13,60,23,13,58,23,13,37,41,22,58,1,13,58,23,13,60,5,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9031,81,45,63,3,42,60,58,13,60,23,13,1,59,58,1,53,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9032,81,65,40,1,13,20,60,42,59,13,5,41,63,59,13,59,42,60,1,59,40,19,59,13,5,22,13,2,60,23,13,3,22,42,59,15,13,24,2,60,19,2,13,23,5,58,40,1,23,57,65,40,13,2,22,40,22,63,41,58,37,3,59,13,5,41,60,58,3,53,57,71,22,63,32,3,3,13,2,59,58
9033,5,13,61,64,13,37,3,22,22,1,35,13,40,22,13,61,22,41,59,53,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9034,81,47,22,24,13,5,2,59,13,24,60,5,19,2,13,5,58,21,59,13,61,59,13,60,38,13,67,13,61,59,58,40,5,13,60,5,13,5,2,63,23,73,57,26,41,58,19,59,13,20,41,22,24,13,24,2,59,41,59,13,5,2,22,23,59,13,1,41,22,4,23,13,38,58,3,3,73,13,68,64,13
9035,2,59,58,41,5,64,13,38,41,60,59,40,1,23,15,57,71,22,63,13,5,58,21,59,13,61,59,13,60,40,13,5,22,22,13,1,22,3,22,41,22,63,23,13,58,13,23,59,40,23,59,35,57,45,22,41,13,67,13,23,4,58,21,59,13,5,22,13,64,22,63,13,38,22,41,13,64,22,63,41,13
9036,19,22,61,38,22,41,5,15,13,1,60,1,13,1,59,23,60,41,59,13,64,22,63,57,11,22,13,37,63,41,40,13,5,2,60,23,13,40,60,20,2,5,13,24,60,5,2,13,5,22,41,19,2,59,23,53,13,27,40,22,24,15,13,61,64,13,2,59,58,41,5,23,15,57,67,13,2,22,4,59,13
9037,24,59,3,3,13,22,38,13,5,22,76,61,22,41,41,22,24,15,13,58,40,1,13,24,60,3,3,13,3,59,58,1,13,64,22,63,57,30,2,59,41,59,13,41,58,5,2,59,41,13,67,32,3,3,13,59,6,4,59,19,5,13,42,60,19,5,22,41,60,22,63,23,13,3,60,38,59,57,11,2,58
9038,40,13,1,59,58,5,2,13,58,40,1,13,2,22,40,22,63,41,53,13,9,59,5,32,23,13,5,22,13,23,63,4,4,59,41,15,13,19,22,61,59,15,57,65,40,1,13,1,41,22,24,40,13,19,22,40,23,60,1,59,41,58,5,60,22,40,53,13,13,13,13,13,13,13,13,13,13,13,13,13,13
9039,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,66,6,59,63,40,5,57,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,29,25,66,47,66,13,67,67,67,53,57,13,13,13,13,13,13,13,13,13,65,3,59,6,58,40,1,41,60,58,53,13,44,59,38,22
9040,41,59,13,25,9,66,28,10,65,11,48,65,32,23,13,4,58,3,58,19,59,57,13,13,13,13,13,13,13,13,13,13,13,13,13,66,40,5,59,41,13,58,13,19,22,61,4,58,40,64,13,22,38,13,23,22,3,1,60,59,41,23,57,66,41,22,23,73,13,61,60,40,59,13,58,41,61,22,63,41,15
9041,13,66,41,22,23,73,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9042,81,65,40,1,13,5,2,59,40,13,24,2,59,40,13,4,22,60,23,22,40,59,1,13,2,22,63,41,23,13,2,58,1,13,37,22,63,40,1,13,61,59,13,63,4,57,45,41,22,61,13,61,60,40,59,13,22,24,40,13,21,40,22,24,3,59,1,20,59,53,13,65,23,13,40,59,58,41,3,64,13
9043,58,23,13,67,13,61,58,64,15,57,67,32,3,3,13,4,3,58,64,13,5,2,59,13,4,59,40,60,5,59,40,5,13,5,22,13,64,22,63,35,13,37,63,5,13,61,60,40,59,13,2,22,40,59,23,5,64,57,29,2,58,3,3,13,40,22,5,13,61,58,21,59,13,4,22,22,41,13,61,64,13
9044,20,41,59,58,5,40,59,23,23,15,13,40,22,41,13,61,64,13,4,22,24,59,41,57,30,22,41,21,13,24,60,5,2,22,63,5,13,60,5,53,13,11,41,63,5,2,13,60,23,15,13,5,2,58,5,13,45,63,3,42,60,58,15,57,11,22,13,2,58,42,59,13,61,59,13,22,63,5,13,22,38
9045,13,66,20,64,4,5,15,13,61,58,1,59,13,24,58,41,23,13,2,59,41,59,35,57,45,22,41,13,24,2,60,19,2,13,61,64,23,59,3,38,15,13,5,2,59,13,60,20,40,22,41,58,40,5,13,61,22,5,60,42,59,15,13,1,22,57,29,22,13,38,58,41,13,58,23,21,13,4,58,41,1
9046,22,40,13,58,23,13,37,59,38,60,5,23,13,61,60,40,59,13,2,22,40,22,63,41,57,11,22,13,23,5,22,22,4,13,60,40,13,23,63,19,2,13,58,13,19,58,23,59,53,57,11,2,22,63,13,58,41,5,13,58,13,23,22,3,1,60,59,41,13,22,40,3,64,53,13,29,4,59,58,21,13
9047,40,22,13,61,22,41,59,53,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9048,81,30,2,58,5,32,23,13,5,2,59,13,61,58,5,5,59,41,36,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9049,81,71,22,63,13,2,58,42,59,13,2,59,58,41,1,13,61,63,19,2,53,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9050,81,67,32,3,3,13,24,41,59,23,5,3,59,13,24,60,5,2,13,64,22,63,13,60,40,13,61,64,13,23,5,41,59,40,20,5,2,13,22,38,13,3,22,42,59,53,57,9,22,22,21,15,13,2,59,41,59,13,67,13,2,58,42,59,13,64,22,63,35,13,5,2,63,23,13,67,13,3,59,5,13
9051,64,22,63,13,20,22,15,57,65,40,1,13,20,60,42,59,13,64,22,63,13,5,22,13,5,2,59,13,20,22,1,23,53,57,45,58,41,59,24,59,3,3,73,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,11,41,63,61,4,59,5,23,13,23,22,63,40,1,53
9052,13,66,6,59,63,40,5,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9053,81,67,38,13,67,13,24,22,63,3,1,13,23,58,64,13,32,65,20,41,60,4,4,58,15,13,37,59,13,60,5,13,23,22,15,32,57,11,22,13,61,58,21,59,13,5,2,60,23,13,20,22,22,1,36,57,68,58,64,13,67,13,40,59,42,59,41,82,0,0,0,0,0,0,0,0,0,0,0,0,0
9054,81,65,13,61,22,23,5,13,63,40,40,22,37,3,59,13,23,24,59,41,42,60,40,20,53,57,28,15,13,24,2,60,5,2,59,41,13,2,58,23,5,13,5,2,22,63,13,3,59,1,13,61,59,15,13,66,20,64,4,5,36,13,29,59,59,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9055,81,31,11,22,13,25,65,66,29,65,48,72,13,11,2,63,23,13,1,22,13,5,2,59,64,15,13,23,60,41,56,13,5,2,59,64,13,5,58,21,59,13,5,2,59,13,38,3,22,24,13,22,32,13,5,2,32,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9056,81,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,66,40,5,59,41,13,58,13,68,66,29,29,66,47,26,66,48,57,26,41,58,5,59,23,13,61,59,13,5,2,59,13,23,63,61,53,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9057,81,11,2,59,13,20,22,1,23,13,37,59,23,5,13,21,40,22,24,76,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9058,81,7,60,42,60,1,59,13,61,59,13,38,41,22,61,13,64,22,63,41,13,37,22,23,22,61,53,57,26,22,22,1,13,40,60,20,2,5,15,13,23,60,41,53,13,68,64,13,28,19,5,58,42,60,58,15,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9059,81,68,58,21,59,13,61,59,13,40,22,5,13,22,38,38,59,40,1,59,1,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9060,81,67,5,13,41,60,4,59,40,23,13,5,22,24,58,41,1,23,13,60,5,53,13,29,5,41,60,21,59,13,5,2,59,13,42,59,23,23,59,3,23,15,13,2,22,73,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9061,81,67,32,3,3,13,38,60,20,2,5,13,58,5,13,23,59,58,53,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9062,81,9,59,5,13,48,22,61,59,13,60,40,13,11,60,37,59,41,13,61,59,3,5,15,13,58,40,1,13,5,2,59,13,24,60,1,59,13,58,41,19,2,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9063,81,7,59,5,58,60,40,13,40,22,13,39,22,5,15,13,67,13,19,2,58,41,20,59,13,5,2,59,59,53,13,30,41,60,5,59,13,5,22,13,2,60,61,76,57,67,13,24,60,3,3,13,23,63,37,23,19,41,60,37,59,76,13,20,59,40,5,3,59,13,58,1,60,59,63,23,13,58,40,1,13
9064,20,41,59,59,5,60,40,20,23,35,57,29,58,64,13,5,2,58,5,13,67,13,24,60,23,2,13,2,59,13,40,59,42,59,41,13,38,60,40,1,13,61,22,41,59,13,19,58,63,23,59,57,11,22,13,19,2,58,40,20,59,13,58,13,61,58,23,5,59,41,53,13,28,15,13,61,64,13,38,22,41
9065,5,63,40,59,23,13,2,58,42,59,57,25,22,41,41,63,4,5,59,1,13,2,22,40,59,23,5,13,61,59,40,73,13,7,60,23,4,58,5,19,2,53,13,66,40,22,37,58,41,37,63,23,73,13,13,13,13,13,13,13,13,13,13,13,13,66,6,59,63,40,5,57,13,13,13,13,13,13,13,13,13
9066,13,13,13,13,13,13,13,13,13,13,13,13,29,25,66,47,66,13,49,67,53,57,13,13,13,13,13,13,13,13,13,13,13,13,13,65,3,59,6,58,40,1,41,60,58,53,13,25,65,66,29,65,48,32,29,13,19,58,61,4,57,13,13,13,45,3,22,63,41,60,23,2,53,13,66,40,5,59,41,13,65
9067,26,48,67,10,10,65,15,13,25,65,66,29,65,48,15,13,30,60,5,2,13,7,28,9,65,44,66,9,9,65,57,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,58,40,1,13,66,47,28,44,65,48,44,70,29,57,11,2,22,63,13,37,3,59,59,1,32,23,5,13,58,4,58
9068,19,59,53,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9069,81,11,2,59,13,24,60,40,59,13,4,59,59,4,13,5,2,41,22,63,20,2,13,5,2,59,60,41,13,23,19,58,41,23,53,13,25,22,61,59,13,22,40,15,13,61,64,13,62,63,59,59,40,15,57,11,2,59,41,59,32,23,13,23,58,4,13,60,40,32,5,13,64,59,5,53,13,11,2,59,13
9070,40,59,6,5,13,5,60,61,59,13,67,13,1,22,13,38,60,20,2,5,57,67,32,3,3,13,61,58,21,59,13,1,59,58,5,2,13,3,22,42,59,13,61,59,35,13,38,22,41,13,67,13,24,60,3,3,13,19,22,40,5,59,40,1,57,66,42,59,40,13,24,60,5,2,13,2,60,23,13,4,59
9071,23,5,60,3,59,40,5,13,23,19,64,5,2,59,53,13,13,13,13,13,66,6,59,63,40,5,13,58,3,3,13,37,63,5,13,66,47,28,44,65,48,44,70,29,57,8,59,13,24,60,3,3,13,40,22,5,13,38,60,20,2,5,13,24,60,5,2,13,61,59,15,13,7,22,61,60,5,60,63,23,36
9072,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9073,81,11,2,60,23,13,61,22,41,40,60,40,20,15,13,3,60,21,59,13,5,2,59,13,23,4,60,41,60,5,13,22,38,13,58,13,64,22,63,5,2,57,11,2,58,5,13,61,59,58,40,23,13,5,22,13,37,59,13,22,38,13,40,22,5,59,15,13,37,59,20,60,40,23,13,37,59,5,60,61,59
9074,23,53,57,29,22,15,13,23,22,53,13,25,22,61,59,15,13,20,60,42,59,13,61,59,13,5,2,58,5,53,13,11,2,60,23,13,24,58,64,53,13,30,59,3,3,13,23,58,60,1,53,57,45,58,41,59,13,5,2,59,59,13,24,59,3,3,15,13,1,58,61,59,15,13,24,2,58,5,59,32,59
9075,41,13,37,59,19,22,61,59,23,13,22,38,13,61,59,53,57,11,2,60,23,13,60,23,13,58,13,23,22,3,1,60,59,41,32,23,13,21,60,23,23,53,13,48,59,37,63,21,59,58,37,3,59,15,57,65,40,1,13,24,22,41,5,2,64,13,23,2,58,61,59,38,63,3,13,19,2,59,19,21,13
